date,sender_id,text,sentiment,stock_mentions,message_length,has_url
2024-10-23 04:00:05+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 200 trg 280-360 sl paid,Neutral,None,77,0
2024-10-23 04:00:05+00:00,-1002181950606,future lovers ❤️❤️ buy dlf above 813 trg 823-831 sl paid,Neutral,None,56,0
2024-10-23 04:00:05+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 50900 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-10-23 03:45:44+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-22 14:01:36+00:00,-1002181950606,sushant arora investment company नमस्कार भाईयो जिन्होंने आज इन्वेस्टमेंट किया था उन सभी इन्वेस्टर्स का पेमेंट रिटर्न हो गया है न्यु इन्वेस्टर्स इन्वेस्ट करने के लिए रेडी रहे जॉइनिंग लिमिटेड टाइम के लिए अवेलेबल होगी ❤️ contact me message me ☝️☝️,Neutral,None,244,0
2024-10-22 07:49:20+00:00,-1002181950606,,Neutral,None,0,0
2024-10-22 07:48:06+00:00,-1002181950606,"today's best offer bitcoins double money paytm//google pay/phonepe doubling ₹3000/- and get ₹ 10,000/- ₹5000/- and get ₹ 20,000/- ₹10000/- and get ₹30,000/- ₹15000/- and get ₹45,000/- ₹20000/- and get ₹60,000/- ₹30000/- and get ₹90,000/- ₹50000/- and get ₹1.5 lac... money will be credited in your account under 30-45 minutes.",Positive,itc,326,0
2024-10-22 04:07:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 80 trg 150-220-300 sl paid update 1 -- 120 trg 1 -- 150 high -- 169.70 89k++ profit running on just 1000 quantity can see investment more then double in single trade,Positive,None,228,0
2024-10-22 04:07:35+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 520 high -- 560 safe traders can book rest trailing sl ✅,Positive,None,162,0
2024-10-22 04:07:35+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51600 ce above 420 trg 550-700 sl 330 update 1 -- 470 update 1 -- 520 high -- 549 safe traders can book rest trailing sl ✅,Positive,None,166,0
2024-10-22 04:07:35+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 80 trg 150-220-300 sl paid update 1 -- 100 update 2 -- 120 high -- 131.95 51k++ profit running on just 1000 quantity can see investment growing faster,Positive,None,213,0
2024-10-22 04:07:35+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 400 trg 600-800 sl paid update 1 -- 470 update 2 -- 520 safe traders can book rest trailing sl ✅,Positive,None,150,0
2024-10-22 04:07:35+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51600 ce above 420 trg 550-700 sl 330 update 1 -- 470 update 1 -- 520 safe traders can book rest trailing sl ✅,Positive,None,154,0
2024-10-22 04:07:35+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 260-340 sl paid update 1 -- 210 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-22 04:07:34+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 80 trg 150-220-300 sl paid update 1 -- 100 safe traders can book rest trailing sl ✅,Positive,None,146,0
2024-10-22 04:07:34+00:00,-1002181950606,future lovers ❤️❤️ buy dlf above 853 trg 872-883 sl paid update 1 -- 856 safe traders can book rest trailing sl ✅,Positive,None,113,0
2024-10-22 04:07:34+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 400 trg 600-800 sl paid update 1 -- 470 safe traders can book rest trailing sl ✅,Positive,None,134,0
2024-10-22 04:07:34+00:00,-1002181950606,btst index option lovers ❤️❤️ buy banknifty 51600 ce above 420 trg 550-700 sl 330,Neutral,None,81,0
2024-10-22 04:07:34+00:00,-1002181950606,stock option lovers ❤️❤️ buy bajfinance 6700 ce above 190 trg 260-340 sl paid,Neutral,None,77,0
2024-10-22 04:07:34+00:00,-1002181950606,hero zero index option lovers ❤️❤️ buy finnifty 23900 ce above 80 trg 150-220-300 sl paid,Neutral,None,89,0
2024-10-22 04:07:34+00:00,-1002181950606,future lovers ❤️❤️ buy dlf above 853 trg 872-883 sl paid,Neutral,None,56,0
2024-10-22 04:07:34+00:00,-1002181950606,index option lovers ❤️❤️ buy banknifty 51600 ce above 400 trg 600-800 sl paid,Neutral,None,77,0
2024-10-22 03:52:30+00:00,-1002181950606,good morning,Positive,None,12,0
2024-10-21 15:04:24+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 15,000/- return with profit 45,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,126,0
2024-10-21 15:04:05+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 10,000/- return with profit 30,000/- trust is everything.. deal once with us.. whatsapp",Positive,None,126,0
2024-10-21 13:19:18+00:00,-1002181950606,,Neutral,None,0,0
2024-10-21 11:50:04+00:00,-1002181950606,"✅ online_trading_platform ✅ 100% safe & secure earning platform 10,000/-₹ 30,000/-₹ here trust is everything..",Positive,None,110,0
2024-10-21 11:49:17+00:00,-1002181950606,"✅ online_trading_platform ✅ 100% safe & secure earning platform 10,000/-₹ 40,000/-₹ here trust is everything..",Positive,None,110,0
2024-10-21 11:48:33+00:00,-1002181950606,"जिन-जिन लोगों ने हमसे जुड़कर इन्वेस्ट किया है उन सभी का प्रॉफिट रिफंड कर दिया गया है जिसके कुछ स्क्रीनशॉट यहां पर अपलोड किए गए हैं आप सभी निवेशक देख सकते हो..!! the profits of all those who have joined us and invested have been refunded, some screenshots of which have been uploaded here, all investors can see..!!✅ contact me message me☝️☝️",Neutral,None,341,0
2024-10-21 05:54:12+00:00,-1002181950606,"successfully doubled ❤❤ investment offer 10,000/- return with profit 30,000/- trust is everything deal once with is",Positive,None,115,0
2024-10-21 05:53:01+00:00,-1002181950606,"moneydoubled payment successfully investment of 5,000/- return with profit 15,000/- dm now:- trust is everything.. deal once with us.",Positive,None,133,0
2024-10-21 05:51:17+00:00,-1002181950606,"successful doubling.❤️❤️ investment of 10,000/- return with profit 30,000/- trust is everything.. deal once with us.. dm:-",Positive,None,122,0
2024-10-21 05:32:48+00:00,-1002181950606,,Neutral,None,0,0
